Date,Normalized_Balance,dayofweek_sin,dayofweek_cos,balance_1d_ago,balance_7d_ago,balance_30d_ago,rolling_mean_7d,rolling_mean_30d,rolling_std_7d,rolling_std_30d,balance_changed
2023-01-23,0.009533276761395839,0.0,1.0,0.0631080386330193,0.15840158345958416,0.04940983670662181,0.10390992525928068,0.20224199235595416,0.07241159890557676,0.20979942411157107,1
2023-01-24,0.009533276761395839,0.7818314824680298,0.6234898018587336,0.009533276761395839,0.15840158345958416,0.04940983670662181,0.08264302430239663,0.1955968642320039,0.07553396738165548,0.20910375334936196,0
2023-01-25,0.14948731359741718,0.9749279121818236,-0.22252093395631434,0.009533276761395839,0.15840158345958416,0.04940983670662181,0.08136955717922992,0.194059879210851,0.07410547558116604,0.20563927670468954,1
2023-01-26,0.14948731359741718,0.43388373911755823,-0.900968867902419,0.14948731359741718,0.21170891723534258,0.04940983670662181,0.07248075665952629,0.19739579510721084,0.057804748368281006,0.20401716293151193,0
2023-01-27,0.14948731359741718,-0.433883739117558,-0.9009688679024191,0.14948731359741718,0.0631080386330193,0.019695603832731928,0.0848206530830117,0.20172218543270035,0.06432286304981236,0.20147930631929312,0
2023-01-28,0.14948731359741718,-0.9749279121818236,-0.2225209339563146,0.14948731359741718,0.0631080386330193,0.019695603832731928,0.09716054950649712,0.20604857575818986,0.06766216608413744,0.19881170186900265,0
2023-01-29,0.14948731359741718,-0.7818314824680299,0.6234898018587334,0.14948731359741718,0.0631080386330193,0.019695603832731928,0.10950044592998254,0.21037496608367937,0.0682905773788576,0.19600905220438172,0
2023-01-30,0.13492733948921115,0.0,1.0,0.14948731359741718,0.009533276761395839,0.019695603832731928,0.12741388346252755,0.21421602393889533,0.052262910761028195,0.19325327505300305,1
2023-01-31,0.016515348916705242,0.7818314824680298,0.6234898018587336,0.13492733948921115,0.009533276761395839,0.019695603832731928,0.12841132234185748,0.21411001544169445,0.04963895376490999,0.19336449832612845,1
2023-02-01,0.016515348916705242,0.9749279121818236,-0.22252093395631434,0.016515348916705242,0.14948731359741718,0.019695603832731928,0.10941532738747006,0.21400400694449356,0.06368507291934979,0.19347559757368699,0
2023-02-02,0.016515348916705242,0.43388373911755823,-0.900968867902419,0.016515348916705242,0.14948731359741718,0.019695603832731928,0.09041933243308264,0.21389799844729268,0.0693222405717987,0.19358657300921328,0
2023-02-03,0.016515348916705242,-0.433883739117558,-0.9009688679024191,0.016515348916705242,0.14948731359741718,0.44764931595161644,0.07142333747869523,0.19952686621279564,0.06865405527956212,0.19162836022955348,0
2023-02-04,0.016515348916705242,-0.9749279121818236,-0.2225209339563146,0.016515348916705242,0.14948731359741718,0.5603851154751547,0.05242734252430781,0.18139787399418067,0.061475257771297004,0.1817857922372299,0
2023-02-05,0.016515348916705242,-0.7818314824680299,0.6234898018587334,0.016515348916705242,0.14948731359741718,0.5603851154751547,0.03343134756992039,0.16326888177556567,0.04475552561471107,0.1693833909360543,0
